date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,wa_avg,rain_sum,temp_range,rain
2017-08-08,2분위수,28,133,11265,605,12174,897,16372,6558,378,14996,9209,31.5,3.2,24.8,27.9,1.2,0,6.7,N
2017-08-08,3분위수,42,49,11107,351,11265,826,14492,6751,745,13690,9124,31,3.3,24.4,27.5,1.2,0,6.6,N
2017-08-08,4분위수,119,224,25347,1097,30061,1169,39333,14665,1688,32572,24283,31.2,3.4,25.2,28,1.4,0,6,N
2017-08-09,1분위수,7,35,8306,288,10053,539,12391,5603,471,11013,7991,31.8,3.8,23.9,27.4,1.8,1.3,7.9,Y
2017-08-09,2분위수,42,77,12318,619,12087,658,18067,6475,553,15601,10152,31.3,3.6,23.7,27,1.6,1.7,7.6,Y
2017-08-09,3분위수,14,84,10769,407,11346,791,14810,6851,596,14037,9011,31.4,3,23.3,26.8,1.4,2,8,Y
2017-08-09,4분위수,113,147,25938,1152,26270,1330,37797,13785,1586,32514,21984,31.6,3.4,24,27.3,1.5,1.1,7.6,Y
2017-08-10,1분위수,14,70,9395,308,7764,596,11480,5910,365,10149,8202,25.8,3.2,23.5,24.4,1.5,18.4,2.4,Y
2017-08-10,2분위수,21,126,12587,470,9466,567,16684,6130,518,14527,9372,25.9,3.4,23.2,24.2,1.6,19.8,2.8,Y
2017-08-10,3분위수,7,7,11798,315,8603,651,14561,5941,532,13563,8122,25.8,2.4,23,24.2,1.1,15.2,2.8,Y
2017-08-10,4분위수,28,238,27729,1060,21179,1135,37678,13081,1558,31263,22189,26.1,2.6,23.5,24.6,1.1,32.3,2.5,Y
2017-08-11,1분위수,28,77,8346,280,10085,427,12251,6237,287,10760,8442,32.3,4.5,23.5,26.8,1.8,9.5,8.8,Y
2017-08-11,2분위수,28,105,13014,583,13401,714,18275,8102,637,16668,11060,32,4.1,23.5,26.8,1.9,1.2,8.5,Y
2017-08-11,3분위수,21,35,12387,491,11608,765,16692,6979,484,16034,8886,32.2,3.8,23,26.7,1.5,4.2,9.2,Y
2017-08-11,4분위수,63,217,28418,1003,29298,1276,40622,16444,1685,35825,24202,32.5,3.4,23.9,27.1,1.5,0.8,8.6,Y
2017-08-12,1분위수,35,42,8615,350,11305,343,13655,6062,294,12452,7902,32.1,3.3,23,27.4,1.7,0,9,N
2017-08-12,2분위수,0,70,13129,575,14194,925,18995,7544,511,17067,10908,26.5,3.8,17.9,21.8,1.8,0,8.4,N
2017-08-12,3분위수,0,70,12949,378,13828,609,18153,7763,700,16306,10919,31.8,2.8,22.2,26.8,1.4,0,9.6,N
2017-08-12,4분위수,70,140,28181,1054,31616,1436,42966,14976,1683,36116,24945,32.1,3.4,23.7,27.6,1.5,0,8.4,N
2017-08-13,1분위수,42,70,9261,245,9568,469,12006,6261,555,10920,8371,28.4,4.2,23.9,26.1,2.1,0,4.5,N
2017-08-13,2분위수,21,49,14129,478,12016,764,18433,7230,420,16714,10133,28,4.1,23.9,20.7,2.2,0,4.1,N
2017-08-13,3분위수,28,56,14659,483,12532,918,17968,8171,806,16796,11067,28,3.4,23.3,25.7,1.7,0,4.7,N
2017-08-13,4분위수,84,161,27942,1075,29476,1338,42224,14370,1319,34364,24887,28.3,3.8,24.3,26.3,2,0,4,N
2017-08-14,1분위수,21,63,9405,322,6890,441,11424,5097,428,9759,7631,26.7,4.2,23,24.6,2.4,1.9,3.7,Y
2017-08-14,2분위수,0,105,13015,590,9839,826,16657,6356,575,15289,9125,22,4.3,17.3,19.5,2.5,1.1,3.8,Y
2017-08-14,3분위수,14,42,11931,393,9733,693,15759,5680,534,14115,8551,26.6,3.8,22.3,24.4,2,1.8,4.3,Y
2017-08-14,4분위수,161,245,28288,991,22435,1099,37712,13978,1504,32989,21304,26.7,3.5,23.1,24.8,2,2.1,3.6,Y
2017-08-15,1분위수,28,35,9243,147,5916,406,10207,4890,280,9222,6561,24.5,3.9,21,22,2.2,90.8,3.5,Y
2017-08-15,2분위수,42,112,13687,428,8532,539,16202,6300,420,14463,8998,24.4,4.7,20.8,21.8,2.6,80.4,3.7,Y
2017-08-15,3분위수,28,49,13223,338,8478,694,15893,5493,435,13800,8715,20.5,3.6,15.7,17.5,1.8,72.8,3.8,Y
2017-08-15,4분위수,28,133,29842,927,19241,1079,37292,11663,1655,29611,22078,24.7,3.8,21.2,22.2,2.1,82.1,3.6,Y
2017-08-16,1분위수,21,63,7916,231,7017,301,10766,4442,224,8858,6875,26.6,3.9,20.6,23.3,2.3,5,6,Y
2017-08-16,2분위수,56,70,10798,555,7728,686,13650,5146,497,12540,7439,26.6,4.6,20.5,23.1,2.7,3.4,6.2,Y
2017-08-16,3분위수,21,84,10807,406,7622,840,13183,4966,435,11347,8077,26.4,3.7,20.5,23.1,2,5,5.9,Y
2017-08-16,4분위수,98,322,25325,1081,19856,1178,34008,11314,1524,28276,19748,27,3.6,20.9,23.5,2.1,4.9,6.1,Y
2017-08-17,1분위수,21,56,8804,189,7575,532,10199,5865,252,9118,7730,28.3,3.4,21.3,24.7,1.5,3.5,7,Y
2017-08-17,2분위수,7,63,11992,457,9659,924,15020,6157,462,14075,8488,28.3,3.6,21,24.5,1.6,2.7,7.2,Y
2017-08-17,3분위수,21,63,10870,427,9222,693,14327,5366,469,12546,8309,28.5,3,21.1,24.2,1.2,3.3,7.4,Y
2017-08-17,4분위수,56,224,27977,962,22024,1149,37102,12825,1473,29936,22613,28.4,3.3,21.5,24.9,1.3,3.5,7,Y
2017-08-18,1분위수,21,91,9496,329,10226,568,13781,5583,378,11601,8709,30.1,3.4,23.4,25.9,1.2,3.8,6.7,Y
2017-08-18,2분위수,0,49,13010,492,10974,665,16460,6973,504,14302,10300,30.3,3.6,23,25.6,1,1.2,7.3,Y
2017-08-18,3분위수,28,70,12448,379,10093,644,15666,6449,483,14283,8959,29.4,2.9,22.6,25.2,0.8,0.5,6.8,Y
2017-08-18,4분위수,182,217,29224,1102,26455,1057,40031,14706,1639,33178,24255,30,2.8,23.4,26,1,0.5,6.6,Y
2017-08-19,1분위수,0,56,10338,294,9813,532,13254,6562,364,11665,9047,28.5,3.4,22.9,25.7,1.4,2.2,5.6,Y
2017-08-19,2분위수,21,126,13806,497,13452,840,19370,7307,588,17006,11099,28.4,3.1,22.7,25.5,1.5,0,5.7,N
2017-08-19,3분위수,28,56,13906,442,11019,833,17195,6932,645,15237,10368,28.1,2.5,22.1,25.2,1.1,1.4,6.1,Y
2017-08-19,4분위수,35,189,30364,1229,28463,1268,44110,14448,1791,35965,25652,28.7,2.8,22.9,25.9,1.4,0.7,5.8,Y
2017-08-20,1분위수,0,14,8811,287,6301,490,11178,4935,329,9238,7694,25.5,4.3,21.9,23.3,2,127.3,3.6,Y
2017-08-20,2분위수,14,56,12818,350,8442,595,16734,5584,392,13794,9511,25.4,4.4,21.8,23.2,2.4,102.2,3.6,Y
2017-08-20,3분위수,42,42,13666,287,8386,883,16037,5975,611,13866,9640,25.2,4,21.7,23.2,1.9,118.1,3.4,Y
2017-08-20,4분위수,70,133,28322,899,18263,1275,37831,11009,1248,31149,20214,25.9,4.3,22.2,23.6,2.1,107.7,3.7,Y
2017-08-21,1분위수,7,56,7736,421,6760,435,9836,4512,358,8462,6679,29.1,5,23.4,25.7,2.1,5.2,5.8,Y
2017-08-21,2분위수,21,77,11665,533,9130,427,15379,5410,581,13836,7961,29.3,4.4,23.3,25.7,2,4,6,Y
2017-08-21,3분위수,21,112,10276,427,8859,659,12619,5946,723,12154,7793,28.9,3.9,23.1,25.6,1.7,6.1,5.8,Y
2017-08-21,4분위수,63,182,25152,1271,20783,1459,32555,12416,1736,28525,19641,29.1,4.3,23.7,26,2.1,5.2,5.4,Y
2017-08-22,1분위수,7,98,8727,421,8200,694,11151,5363,245,10018,7435,31.8,3.9,23.2,27.2,1.6,0,8.7,N
2017-08-22,2분위수,42,70,10614,576,10863,525,14569,6581,490,13549,8616,27,3.2,17.4,21.8,1.2,0,9.6,N
2017-08-22,3분위수,35,49,10506,343,10357,855,13933,6025,484,13022,8275,31.6,3.1,22.5,26.7,1.2,0,9.1,N
2017-08-22,4분위수,56,287,26504,1147,24789,1302,36180,13970,1352,30114,22690,32.4,3.1,23.6,27.4,1.3,0,8.8,N
2017-08-23,1분위수,0,14,8603,308,6878,462,10975,5000,196,8909,7724,30.4,6.1,24.1,27.1,2.5,39.2,6.3,Y
2017-08-23,2분위수,0,56,11823,575,9392,525,16105,6181,413,14672,8552,30.6,4.5,23.7,26.9,1.8,30.8,6.9,Y
2017-08-23,3분위수,21,84,11779,386,8399,666,15289,4925,800,13119,8561,30.1,4.7,23.2,26.7,1.8,37.1,6.8,Y
2017-08-23,4분위수,42,252,26007,1145,22012,1275,36420,12789,1818,29933,22369,30.6,4.5,24.1,27.4,1.9,38.9,6.6,Y
2017-08-24,1분위수,14,63,9076,294,7333,476,11628,4627,287,9524,7494,28.6,7.7,23.7,26.8,3.8,22.1,5,Y
2017-08-24,2분위수,21,105,11826,519,8734,609,14844,5863,520,13415,8421,23.5,5.8,17.7,21,2.5,8.1,5.1,Y
2017-08-24,3분위수,14,56,11073,378,8020,694,13435,5419,435,12017,7966,28.4,5.6,22.8,26.4,2.6,16.2,5.6,Y
2017-08-24,4분위수,14,168,27927,1158,21788,1072,36253,13460,1436,29397,22824,24.7,5.3,18.9,22.2,2.7,11,5.3,Y
2017-08-25,1분위수,21,98,9755,443,9607,539,13021,6084,280,11203,8721,31.4,4.3,22.2,25.7,1.5,0,9.3,N
2017-08-25,2분위수,21,126,12632,533,11001,658,16681,6484,511,14441,9893,31.7,3.2,21.6,25.4,1.2,0,10.2,N
2017-08-25,3분위수,14,119,12032,596,10243,743,14912,6556,800,14054,8957,31.2,2.9,20.6,25.2,1.2,0,10.6,N
2017-08-25,4분위수,98,231,27862,1357,25390,1402,37169,14702,1665,31886,23052,31.6,3.5,22.4,25.9,1.4,0,9.2,N
2017-08-26,1분위수,21,35,9518,435,9697,350,13176,5788,392,11848,7858,29.3,4.1,19.5,24.6,1.7,0,9.8,N
2017-08-26,2분위수,21,91,14215,506,12750,658,18564,7849,512,16712,10871,24.5,3.9,14.3,19.4,1.5,0,10.3,N
2017-08-26,3분위수,49,49,12809,576,13519,582,18169,7438,813,16217,10785,29,3.9,17.4,23.6,1.4,0,11.6,N
2017-08-26,4분위수,70,245,29836,1174,30088,1373,41475,16823,1749,36088,25332,29.2,3.8,19.7,24.6,1.6,0,9.6,N
2017-08-27,1분위수,28,56,8643,315,8090,406,11560,5068,308,9829,7513,26.5,2.7,19.4,22.8,1.1,0,7.1,N
2017-08-27,2분위수,0,105,13350,505,10690,707,16893,6819,456,14730,10145,26.6,2.7,19,22.3,1.2,0,7.6,N
2017-08-27,3분위수,77,56,15328,443,12354,798,19012,7929,666,16584,11821,26.2,2.4,17.9,21.8,0.9,0,8.3,N
2017-08-27,4분위수,98,182,30545,983,25736,1345,40446,14847,1694,33928,24404,27,2.5,19.5,22.8,1,0,7.5,N
2017-08-28,1분위수,21,49,8584,259,5763,399,9896,4761,245,8458,6843,27,5.2,18.1,21.3,1.4,11.2,8.9,Y
2017-08-28,2분위수,35,70,11224,534,7120,560,13856,5152,525,11996,8097,27,5.4,17.7,21,1.5,9.2,9.3,Y
2017-08-28,3분위수,7,84,10904,541,7342,861,13682,4778,414,11867,7868,26.1,4,17.7,20.8,1.1,10.5,8.4,Y
2017-08-28,4분위수,197,231,25878,1069,17831,1135,33282,12170,1275,27797,20065,27.5,3.8,18,21.5,1.2,15.4,9.5,Y
2017-08-29,1분위수,21,105,8538,259,6234,616,9522,4606,420,8053,7111,19.8,4.2,13,15.7,2.2,0,6.2,N
2017-08-29,2분위수,42,154,10898,484,8097,630,13164,5545,336,12079,7596,24.1,4.4,16.8,19.3,2.1,0,7.3,N
2017-08-29,3분위수,28,119,11972,322,7563,854,13902,4842,427,11856,8169,23.8,3.7,16.7,19.5,1.7,0,7.1,N
2017-08-29,4분위수,119,393,26435,1089,18788,1200,32536,11615,1473,26939,19885,23.6,3.8,17.8,19.8,2,0,5.8,N
2017-08-30,1분위수,49,140,8718,280,7643,455,10779,5267,329,9497,7333,23.3,3.5,16.5,19.6,1.3,0,6.9,N
2017-08-30,2분위수,84,189,12303,491,9000,546,15215,5921,399,12823,9258,23.7,3.4,15.8,19.4,1.2,0,7.8,N
2017-08-30,3분위수,42,112,11524,448,8237,750,13647,5644,322,11858,8505,23.2,2.7,15.3,19,1,0,7.9,N
2017-08-30,4분위수,140,476,27533,1083,19005,1037,34048,11595,1557,27278,20959,23.4,3,16.7,19.9,1.3,0,6.7,N
2017-08-31,1분위수,154,70,8995,294,7375,554,11572,4489,273,9129,7759,27.3,3.6,16.8,22,1.4,0,10.5,N
2017-08-31,2분위수,49,140,13079,626,9709,574,15097,7272,660,14013,9590,27.4,3.6,16.8,22,1.5,0,10.6,N
2017-08-31,3분위수,42,70,11669,400,8905,749,13642,6330,379,13042,8058,27.2,3.1,15.6,21.1,1.1,0,11.6,N
2017-08-31,4분위수,147,308,27951,1033,22897,1185,36118,13448,1585,29916,22420,27.7,2.9,17.3,22.2,1.3,0,10.4,N
2017-09-01,1분위수,42,35,10297,309,9537,504,13591,5852,273,11652,8568,29,3.6,17.3,23.1,1.7,0,11.6,N
2017-09-01,2분위수,70,119,13024,858,11943,784,17319,7323,595,16108,9913,28.9,3.6,17.3,22.8,1.7,0,11.6,N
2017-09-01,3분위수,119,98,11600,406,11310,946,15740,6238,609,14112,9421,28.5,3,15.9,22,1.2,0,12.6,N
2017-09-01,4분위수,126,343,29208,1089,27418,1225,39315,15903,1748,33955,24236,29.2,3.1,18,23.2,1.4,0,11.2,N
2017-09-02,1분위수,77,105,9796,358,10368,687,12723,6810,491,11388,9323,29.2,3.4,18.7,23.7,1.4,0,10.6,N
2017-09-02,2분위수,21,182,13760,667,14635,1115,19633,7985,553,18536,10750,28.9,3,18.4,23.2,1.4,0,10.5,N
2017-09-02,3분위수,28,105,12941,434,13351,876,17753,7394,836,16067,10792,28.6,2.7,17.3,22.7,1.1,0,11.3,N
2017-09-02,4분위수,119,301,31123,1229,33018,1597,45280,17508,1510,38081,27814,29.3,2.9,18.7,23.5,1.4,0,10.5,N
2017-09-03,1분위수,21,84,8728,294,8902,666,11529,5477,357,10018,8011,29.5,3.4,19.3,23.9,1.4,0,10.2,N
2017-09-03,2분위수,49,112,11675,455,12284,728,17238,6224,385,14731,9844,29.4,3,19.1,23.5,1.3,0,10.3,N
2017-09-03,3분위수,63,105,12462,399,11684,1064,16357,6787,505,14754,9959,29,2.5,17.8,23,1,0,11.3,N
2017-09-03,4분위수,190,154,29073,914,29545,1106,43426,14026,1381,34925,25014,29.8,2.7,19.4,23.9,1.3,0,10.4,N
2017-09-04,1분위수,42,70,7999,415,8278,518,11031,4911,344,9486,7318,29.7,3,19.7,24.4,1.2,0,10.1,N
2017-09-04,2분위수,63,119,10608,561,11083,700,15380,6011,343,14169,8265,29.8,3.1,19.4,24.1,1.3,0,10.4,N
2017-09-04,3분위수,42,42,9742,441,10327,742,13229,6054,569,12454,8140,29.3,2.5,18.3,23.3,1,0,11,N
2017-09-04,4분위수,168,267,23502,1031,23898,1233,33145,12937,1551,28348,20518,29.7,2.8,19.6,24.4,1.3,0,10.1,N
2017-09-05,1분위수,49,126,8985,260,7256,476,11264,4684,385,9335,7474,23.7,2.7,20.2,21.9,1.2,0,3.5,N
2017-09-05,2분위수,28,133,11190,399,9788,686,15180,5469,483,13366,8452,23.6,2.8,20,21.7,1.2,0,3.6,N
2017-09-05,3분위수,56,77,11249,350,9970,651,15180,5878,287,13006,8990,23.4,2.1,18.7,21,0.9,0,4.7,N
2017-09-05,4분위수,98,464,27796,876,22633,982,35994,13873,1544,30534,21859,23.9,3.1,20.4,22,1.3,0,3.5,N
2017-09-06,1분위수,77,112,9359,259,6709,581,11906,4508,350,10662,6683,23.8,2.5,18.6,20.6,1,1.5,5.3,Y
2017-09-06,2분위수,56,182,11941,492,9227,721,16149,5879,462,14169,9042,24,2.4,18,20.3,1,2,6,Y
2017-09-06,3분위수,35,98,11220,273,9137,665,14771,5869,371,12610,9066,23.7,2,17.7,20,0.6,1.6,5.9,Y
2017-09-06,4분위수,98,323,27886,834,20272,1176,36314,13147,1135,30484,21288,24.2,2.2,18.8,20.9,0.9,1.8,5.4,Y
2017-09-07,1분위수,28,140,8615,350,8415,672,11602,4959,329,9704,7858,27.1,3.4,17.8,22.2,1.2,0,9.2,N
2017-09-07,2분위수,42,217,11674,520,11341,826,16320,6340,308,14445,9349,27.2,2.8,17.4,22,1,0,9.8,N
2017-09-07,3분위수,14,140,11311,421,9790,833,14337,5932,574,12511,9165,27,2.8,17.1,21.8,0.9,0,9.9,N
2017-09-07,4분위수,84,322,26600,1082,21923,953,34750,12692,1623,29181,20837,27.1,2.9,17.9,22.2,1.1,0,9.2,N
2017-09-08,1분위수,28,126,9680,343,9499,525,12726,5928,497,11173,8503,29.7,3.8,20.3,24.2,1.4,0,9.4,N
2017-09-08,2분위수,56,203,13483,505,12742,770,18188,7485,546,16391,10598,29.8,2.9,20.1,23.9,1.1,0,9.7,N
2017-09-08,3분위수,63,105,12636,350,11943,1030,16494,6942,631,14633,10464,29.4,3,19.2,23.6,1.1,0,10.2,N
2017-09-08,4분위수,211,442,28671,1182,27034,1288,40462,14534,1263,32722,24825,29.7,3,20.6,24.3,1.3,0,9.2,N
2017-09-09,1분위수,28,63,9846,224,10270,658,13726,5704,343,11629,8802,28.7,3.2,19.3,23.7,1.2,0,9.3,N
2017-09-09,2분위수,42,217,12784,407,14504,1093,18857,7542,462,16655,11299,28.9,2.8,19.2,23.5,1.1,0,9.7,N
2017-09-09,3분위수,77,182,13320,407,13782,798,18684,7486,807,17300,10475,28.5,2.9,17.9,22.9,1,0,10.6,N
2017-09-09,4분위수,112,378,31275,1278,30554,1366,44181,16331,1719,37452,26145,28.7,3,19.8,23.9,1.2,0,8.9,N
2017-09-10,1분위수,91,77,9133,287,9201,750,12440,5522,414,11295,7831,25.8,2.6,20.2,22.9,1,0.1,5.7,Y
2017-09-10,2분위수,21,112,13125,470,11728,763,17882,6888,357,15293,10597,25.6,3,19.8,22.6,1.2,0.1,5.9,Y
2017-09-10,3분위수,63,112,15271,294,12538,777,19249,7650,918,17539,11055,25.5,2.3,18.8,22.1,0.8,0,6.7,N
2017-09-10,4분위수,238,196,30644,1004,26478,1438,42539,13946,1585,35742,23766,26.1,2.4,20.2,23,1,0,5.8,N
2017-09-11,1분위수,63,70,8640,287,7148,476,11267,4325,301,8952,7417,24.6,4,18.4,21.1,1.7,21.5,6.1,Y
2017-09-11,2분위수,42,168,11072,435,8850,728,14111,5756,273,12499,8369,24.4,3.6,17.9,20.8,1.8,19.7,6.5,Y
2017-09-11,3분위수,49,91,11271,322,8067,826,13284,5275,653,12268,7770,24.5,3.1,17.6,20.6,1.3,21.4,6.9,Y
2017-09-11,4분위수,77,280,25733,1012,18130,945,31434,12327,1311,26771,19246,24.5,3,18.4,21.2,1.3,21.1,6.1,Y
2017-09-12,1분위수,84,105,9524,322,8906,630,12239,5454,618,10576,8365,27.7,4.2,17.8,22.4,1.6,0,9.9,N
2017-09-12,2분위수,56,224,11627,555,10794,770,15661,6195,630,14225,9031,28.3,3.9,17.6,22.2,1.4,0,10.8,N
2017-09-12,3분위수,35,105,11091,400,9192,1050,13447,5801,532,12751,8079,27.5,4,16,21.4,1.3,0,11.5,N
2017-09-12,4분위수,239,336,26200,1096,22001,1211,34397,12875,1389,29519,20353,28.1,3.8,18.1,22.5,1.5,0,10,N
2017-09-13,1분위수,28,140,8224,336,7675,913,10428,4719,343,9126,7277,27.1,3.9,16.1,21.5,1.5,0,11.1,N
2017-09-13,2분위수,42,98,11781,583,10552,707,15893,6036,427,14447,8616,27.4,3.7,16,21.3,1.3,0,11.4,N
2017-09-13,3분위수,35,77,9904,442,10300,966,13452,5780,560,12475,8283,26.9,3.1,14.6,20.4,1.2,0,12.3,N
2017-09-13,4분위수,232,456,25243,1045,22603,1100,34170,12786,1537,28723,20870,27.2,3.3,16.6,21.6,1.4,0,10.6,N
2017-09-14,1분위수,394,182,8290,267,8410,568,12312,4334,336,10037,7513,28.6,3.3,15.6,22.1,1.5,0,13,N
2017-09-14,2분위수,14,301,11367,625,10755,665,15562,6401,434,13982,9080,28.6,3.6,15.1,22,1.7,0,13.5,N
2017-09-14,3분위수,63,189,11013,329,9984,1001,14126,5849,602,13183,8395,28.1,2.9,13.8,20.9,1.2,0,14.3,N
2017-09-14,4분위수,91,287,26547,921,24266,1190,35713,13840,1383,30382,21744,28.5,3.2,15.8,22.1,1.3,0,12.7,N
2017-09-15,1분위수,35,161,9241,337,8406,497,11412,6005,266,10498,7682,27.6,4.9,17.5,22.3,2.7,0,10,N
2017-09-15,2분위수,56,231,13161,505,11835,988,16962,7369,469,15891,9897,27.2,4.5,18.3,22.3,2.6,0,8.8,N
2017-09-15,3분위수,28,133,11586,378,11405,862,15988,6414,266,14037,9493,27.1,4.2,16.6,21.8,2.2,0,10.5,N
2017-09-15,4분위수,63,512,30666,1151,26053,1303,40082,15782,1285,35188,23264,27.4,4.3,18.7,22.5,2,0,8.7,N
2017-09-16,1분위수,7,126,9439,280,10239,707,12710,6316,365,11199,8899,26.9,5.2,16.7,21.8,2.8,0,10.2,N
2017-09-16,2분위수,35,161,13718,436,13276,987,18500,7789,357,16318,11315,26.6,5.1,17,21.6,2.7,0,9.6,N
2017-09-16,3분위수,14,175,14176,463,12499,939,17853,7461,1074,16457,10870,26.6,4.5,15.4,21.1,2.2,0,11.2,N
2017-09-16,4분위수,154,378,33012,1307,29753,1351,45388,16118,1754,38908,25703,26.9,4.2,17.4,21.9,2,0,9.5,N
2017-09-17,1분위수,14,35,8721,351,10152,651,12615,5460,547,11340,7933,28.3,4.4,18.8,22.8,2.5,0,9.5,N
2017-09-17,2분위수,49,203,12406,420,12339,791,16929,7214,483,15480,9937,28.3,4.2,18.2,22.2,2.4,0,10.1,N
2017-09-17,3분위수,56,98,14314,336,12388,1101,17909,7360,822,15754,11438,27.9,3.8,17.4,22,1.8,0,10.5,N
2017-09-17,4분위수,105,273,27920,1061,27115,1369,40322,13345,1452,33710,22778,28.6,3.5,18.7,22.8,1.6,0,10,N
2017-09-18,1분위수,14,147,8064,252,7943,497,10316,5123,484,9510,6910,27.1,4.2,16.8,21.8,1.8,0,10.3,N
2017-09-18,2분위수,28,105,11367,512,9962,854,15098,5420,602,13981,7993,27.8,3.2,16.6,21.7,1.3,0,11.2,N
2017-09-18,3분위수,21,133,10144,351,10541,770,14656,5266,498,12521,8669,27,3.4,15.2,21,1.3,0,11.7,N
2017-09-18,4분위수,112,442,23457,1056,21196,1198,32431,11371,1263,27321,18942,27.2,3.6,17.1,21.8,1.4,0,10.1,N
2017-09-19,1분위수,140,105,8639,210,7557,784,11328,4651,449,9527,7685,25.7,6.6,19.4,22.5,2.6,4.6,6.3,Y
2017-09-19,2분위수,168,161,11503,428,9972,602,16064,6335,392,13936,9457,26,4.8,18.9,22.4,2,4.8,7,Y
2017-09-19,3분위수,98,77,10942,301,9468,875,14384,5543,631,13101,8332,25.9,5,18.3,22.3,1.9,3.2,7.7,Y
2017-09-19,4분위수,329,457,24219,1096,20838,1099,34118,12227,1487,28718,20213,26.5,4.8,19.2,22.7,2.2,3.9,7.2,Y
2017-09-20,1분위수,42,119,8049,294,8177,637,10974,4797,273,8930,7751,24.3,4.2,15.4,19.6,2,0,8.9,N
2017-09-20,2분위수,35,231,10874,464,9263,791,14195,5419,462,12535,8332,24.8,3.5,14.5,19.4,1.6,0,10.3,N
2017-09-20,3분위수,63,189,10679,350,9052,869,13689,5341,441,11744,8596,19.9,3.5,9.3,14.6,1.5,0,10.8,N
2017-09-20,4분위수,203,491,25960,1189,22385,1345,35626,11929,1335,28575,21660,24.3,4,15.5,19.7,2,0,8.7,N
2017-09-21,1분위수,28,196,9691,259,8385,770,12249,5197,343,9688,8871,26.2,2.8,14.4,20,1.2,0,11.8,N
2017-09-21,2분위수,84,245,11180,428,10727,1059,15095,6188,322,14047,8617,25.8,2.9,14.5,19.7,1.3,0,11.4,N
2017-09-21,3분위수,63,119,10537,337,8872,750,13161,5660,357,12291,7637,25.3,2.4,13.1,18.7,1,0,12.2,N
2017-09-21,4분위수,84,499,26236,934,22119,1134,34120,13229,1389,28507,21365,26.2,2.8,14.9,20,1.3,0,11.3,N
2017-09-22,1분위수,56,147,9621,371,9089,652,12610,5643,379,10130,9154,26.2,4,15.4,20.4,1.7,0,10.9,N
2017-09-22,2분위수,77,231,12657,576,11577,896,17350,6410,462,14846,10272,26.5,3.8,15.5,20.4,1.5,0,11,N
2017-09-22,3분위수,56,218,12017,364,9720,721,15060,6117,477,13576,8799,26,3.2,13.8,19.5,1.3,0,12.2,N
2017-09-22,4분위수,232,697,27950,1152,24205,1354,38479,13295,1115,31970,22273,26.4,3.4,16,20.5,1.5,0,10.5,N
2017-09-23,1분위수,84,84,9628,259,9268,630,12656,5708,329,11914,7409,26.8,3.6,17.4,21.5,1.6,0,9.3,N
2017-09-23,2분위수,84,196,14109,555,13511,1058,19129,7742,526,16229,12226,27.4,3.2,17.2,21.4,1.3,0,10.1,N
2017-09-23,3분위수,42,245,13948,294,12261,1001,17904,7261,624,16269,10521,26.6,2.9,15.9,20.7,1.1,0,10.7,N
2017-09-23,4분위수,161,484,30025,1109,28875,1451,41656,16088,1473,35636,25032,27.1,3.1,18,21.7,1.5,0,9.1,N
2017-09-24,1분위수,91,91,9652,231,9239,553,12693,5855,252,10460,8893,27.5,4.9,18.5,22.3,1.6,0,9,N
2017-09-24,2분위수,112,126,13145,385,11697,693,17524,6890,470,15170,10407,27.7,4.5,18.4,22.2,1.5,0,9.3,N
2017-09-24,3분위수,105,119,15108,322,13751,952,19102,8565,793,17630,11782,27.5,3.8,17,21.7,1.2,0,10.5,N
2017-09-24,4분위수,189,308,30169,927,26597,1282,40907,14512,1608,34723,23586,27.8,3.6,19,22.7,1.5,0,8.8,N
2017-09-25,1분위수,63,119,7672,344,8424,700,11536,4112,281,9356,7273,29.3,3,17.5,23.1,1.2,0,11.8,N
2017-09-25,2분위수,126,182,10526,576,9529,981,14672,4950,336,13438,7501,28.8,3.1,17.3,22.8,1.4,0,11.4,N
2017-09-25,3분위수,84,126,10449,343,9733,736,13590,5898,511,12758,7977,28.3,2.5,16.4,22,1,0,12,N
2017-09-25,4분위수,161,364,22628,1026,20985,945,31104,11754,1361,24960,20204,29.1,2.7,18,23.2,1.1,0,11.1,N
2017-09-26,1분위수,63,105,8014,287,10353,602,12565,5550,252,10726,8243,29.8,3.2,19.2,24.3,1.4,0,10.6,N
2017-09-26,2분위수,42,273,11572,540,10371,770,15880,5911,504,14712,8353,29.4,3.4,19.4,24,1.7,0,10,N
2017-09-26,3분위수,147,119,11298,420,10308,700,14450,6335,1067,13259,9293,29.4,2.8,17.5,23.2,1.1,0,11.9,N
2017-09-26,4분위수,140,498,25984,1013,22981,1415,35427,12855,1473,29605,21565,29.8,3.2,19.3,24.1,1.4,0,10.5,N
2017-09-27,1분위수,35,98,8340,336,8254,448,11676,4742,407,10250,7023,26.4,4,19.9,22.4,1.6,0.2,6.5,Y
2017-09-27,2분위수,98,203,11852,505,9459,812,16135,5044,497,13819,8669,26.2,3.7,19.1,21.8,1.6,0.2,7.2,Y
2017-09-27,3분위수,35,147,11086,302,9284,854,14217,5594,469,12646,8488,26.2,3.1,18.9,21.8,1.2,0.2,7.3,Y
2017-09-27,4분위수,105,462,25560,907,20940,1108,33951,12334,1339,27167,21565,26.6,3.4,19.4,22.3,1.3,0,7.2,N
